f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f_sideSquare,teacher,current_eval,game_idx,move_idx
1,0,4,40,0,6,1,3,12,4,3,15,2,316225.050,314118,7,10750
4,6,6,45,0,12,1,2,15,2,1,13,14,380918.000,384956,7,10800
3,4,3,51,0,27,0,3,17,5,0,11,7,416111.600,422278,7,10850
1,2,7,43,0,8,1,4,9,2,4,14,5,337682.650,346814,7,10900
4,2,6,42,0,6,0,1,14,0,0,6,16,322626.200,324784,7,10950
4,2,8,51,0,24,1,3,13,4,4,10,13,425139.950,452368,7,11000
4,1,7,51,0,10,1,2,11,5,6,7,18,385965.350,410933,7,11050
1,4,3,42,0,8,1,2,16,2,2,11,6,313173.850,317453,7,11100
3,2,3,44,0,11,1,3,6,1,1,9,5,317630.050,306037,7,11150
2,2,2,46,0,14,1,3,18,4,7,11,8,369177.250,368280,7,11200
2,2,2,45,0,15,1,3,11,1,2,11,7,320177.450,333870,7,11250
3,2,2,44,0,5,1,2,16,1,6,8,6,298593.300,307327,7,11300
2,0,2,51,0,7,1,2,5,3,4,3,3,319564.100,304088,7,11350
3,0,6,44,0,7,1,1,6,3,3,8,12,335413.800,333052,7,11400
2,1,2,43,0,10,1,1,15,3,1,7,8,332499.100,311306,7,11450
3,3,4,49,0,15,1,3,11,2,1,9,10,357017.500,368277,7,11500
1,0,3,41,0,6,1,2,11,4,2,14,1,328162.500,302670,7,11550
4,0,1,58,0,13,1,3,8,5,1,4,10,369633.800,372658,7,11600
2,3,1,42,0,7,1,2,14,2,4,10,6,311237.800,299137,7,11650
1,2,6,44,0,4,1,2,12,0,5,6,5,320444.850,307875,7,11700
3,1,2,49,0,17,0,3,9,2,0,4,7,342006.000,332781,7,11750
2,2,1,54,0,21,1,3,14,3,2,7,3,377464.000,375202,7,11800
2,0,0,43,0,1,1,1,5,1,1,2,4,256270.450,225850,7,11850
3,1,2,50,0,15,0,3,8,2,0,7,5,344309.100,335326,7,11900
2,1,2,45,0,8,0,2,7,5,0,9,3,320353.050,302671,7,11950
2,0,4,43,0,8,0,4,5,4,0,11,5,319034.750,311339,7,12000
1,0,2,41,0,3,1,3,7,1,1,11,2,275622.950,262973,7,12050
2,5,0,50,0,16,0,2,10,1,0,5,6,329739.050,320773,7,12100
3,0,1,44,0,10,0,2,10,0,0,2,9,296494.800,276774,7,12150
3,3,8,48,0,14,1,2,14,5,1,10,11,367142.050,406967,7,12200
2,2,7,43,0,10,1,2,7,2,3,14,5,348146.600,346527,7,12250
2,2,2,40,0,6,1,2,12,0,1,11,7,289794.450,283510,7,12300
4,3,5,45,0,13,0,2,11,2,0,9,15,332388.300,360326,7,12350
1,0,5,44,0,4,1,2,10,2,5,9,4,319909.700,310708,7,12400
2,1,8,33,0,9,0,3,9,2,0,15,15,300389.550,327880,7,12450
3,0,3,40,0,7,0,2,16,3,0,4,15,306885.650,303007,7,12500
2,0,1,46,0,14,1,3,10,2,2,8,5,321638.550,316476,7,12550
1,0,0,41,0,3,1,2,5,1,2,4,2,254413.500,225571,7,12600
3,3,2,42,0,11,0,3,8,2,0,16,7,328666.100,321717,7,12650
2,2,4,46,0,13,0,4,6,3,0,13,7,343419.500,347586,7,12700
3,0,3,41,0,3,0,2,9,1,0,6,11,281244.600,275727,7,12750
3,0,1,46,0,13,1,3,12,3,1,9,6,321609.900,325567,7,12800
3,0,4,48,0,19,1,3,8,3,1,12,9,372781.400,378174,7,12850
3,1,1,51,0,12,1,2,7,3,1,2,6,316115.650,314419,7,12900
2,1,1,45,0,5,1,1,9,0,1,3,6,285808.700,263259,7,12950
3,1,4,47,0,13,1,3,9,2,2,6,11,348468.700,343853,7,13000
3,0,3,37,0,6,0,2,17,0,0,12,12,301055.050,297146,7,13050
1,1,2,45,0,8,0,2,3,3,0,5,1,281713.550,271169,7,13100
3,1,2,46,0,14,1,4,8,1,1,5,9,314301.350,316060,7,13150
3,1,6,49,0,15,1,3,9,4,1,11,13,389171.000,395663,7,13200
2,1,1,45,0,5,1,1,9,0,3,4,4,281985.400,265540,7,13250
2,0,4,41,0,11,1,3,13,3,1,16,5,327809.750,337494,7,13300
3,4,3,51,0,17,1,3,15,3,6,7,8,354532.150,384882,7,13350
4,2,6,46,0,6,1,1,14,0,4,1,15,324858.600,331881,7,13400
3,0,6,47,0,13,1,3,11,7,1,15,9,391284.100,398887,7,13450
4,5,6,50,0,9,1,1,12,2,4,6,12,368233.400,371803,7,13500
4,0,9,43,0,7,0,1,15,7,0,8,21,393873.250,392083,7,13550
3,2,10,46,0,19,0,3,14,3,0,10,8,398073.900,410273,7,13600
1,0,4,47,0,6,1,1,7,0,6,1,1,293318.550,280911,7,13650
2,3,1,46,0,9,1,2,8,2,1,9,4,313924.950,299723,7,13700
1,1,2,43,0,4,1,3,5,1,2,10,1,271032.550,268050,7,13750
3,2,2,47,0,11,1,2,11,1,1,7,7,322811.550,318685,7,13800
1,1,1,47,0,7,1,2,7,4,2,5,3,295216.600,288772,7,13850
2,1,0,49,0,16,1,3,5,1,4,8,8,322255.250,326088,7,13900
2,3,4,42,0,16,1,4,12,3,1,18,5,354808.450,362107,7,13950
2,4,12,41,0,17,1,3,13,1,2,14,16,357381.600,418601,7,14000
3,2,1,45,0,14,1,3,13,0,1,12,6,332826.300,325649,7,14050
3,4,12,51,0,17,1,3,15,7,2,14,12,448261.200,480327,7,14100
2,2,3,53,0,13,1,2,9,5,3,8,4,383115.650,366170,7,14150
3,0,6,44,0,4,0,1,10,2,0,5,11,319166.250,312549,7,14200
2,1,2,48,0,13,1,3,8,4,1,11,3,347153.000,336589,7,14250
4,4,5,53,0,17,1,2,13,5,1,7,14,386638.750,414497,7,14300
1,1,3,38,0,4,1,2,10,3,2,11,8,316020.200,284151,7,14350
4,3,3,44,0,9,1,2,4,4,3,13,13,282285.900,339769,7,14400
3,4,2,56,0,13,1,2,6,1,4,5,6,341138.500,352920,7,14450
2,0,1,40,0,5,0,2,4,1,0,3,7,272365.150,236088,7,14500
2,2,5,43,0,13,1,3,11,3,3,15,8,335296.550,361907,7,14550
3,0,5,56,0,10,1,2,10,4,4,4,5,382668.300,374644,7,14600
2,6,4,49,0,15,1,2,15,1,5,6,6,343821.600,360528,7,14650
3,1,5,43,0,9,0,3,11,4,0,14,7,339854.600,345375,7,14700
4,1,4,52,0,11,1,2,10,2,3,4,10,348323.450,356472,7,14750
3,1,2,46,0,9,0,2,8,2,0,8,8,330963.500,309695,7,14800
2,0,5,53,0,10,1,2,7,4,2,5,4,364206.150,352461,7,14850
2,1,3,40,0,4,0,2,8,1,0,5,8,276476.100,262265,7,14900
2,0,6,40,0,9,1,4,10,1,1,18,4,328999.150,333736,7,14950
4,4,3,48,0,11,0,2,12,3,0,6,18,366573.300,357751,7,15000
2,0,4,36,0,6,0,3,6,2,0,14,7,299174.850,282156,7,15050
1,1,4,44,0,11,0,4,8,4,0,14,4,333847.500,335479,7,15100
2,0,5,39,0,5,1,4,9,1,3,12,9,288048.800,305122,7,15150
1,0,2,46,0,11,1,4,10,3,2,13,1,349327.900,325292,7,15200
2,1,2,49,0,15,1,2,9,0,3,5,2,335760.750,316505,7,15250
3,6,5,56,0,23,1,2,12,1,5,5,10,396629.050,420501,7,15300
1,2,2,40,0,8,1,3,10,2,1,15,2,296088.150,293878,7,15350
1,1,2,46,0,13,1,4,12,4,3,16,1,349845.700,348892,7,15400
4,1,4,48,0,19,1,3,10,2,1,13,8,378687.700,381289,7,15450
4,3,4,54,0,9,1,2,14,4,4,5,10,358245.400,379640,7,15500
3,6,7,46,0,14,1,3,10,4,5,18,14,381314.750,420481,7,15550
1,0,2,38,0,6,0,4,6,2,0,15,4,280824.800,274593,7,15600
3,1,5,48,0,11,1,1,12,2,3,1,15,333708.450,347297,7,15650
2,0,2,45,0,4,1,2,7,2,2,6,7,292831.900,283546,7,15700
2,1,1,49,0,12,1,2,7,3,2,6,4,324919.150,314036,7,15750
3,1,2,53,0,23,1,4,13,2,1,7,6,389015.750,383595,7,15800
1,1,5,41,0,8,1,4,17,3,4,19,1,335348.250,349239,7,15850
3,2,8,40,0,11,0,2,12,3,0,10,11,356911.900,350713,7,15900
2,1,6,46,0,12,1,3,10,3,6,7,9,332704.350,359117,7,15950
2,0,7,47,0,12,1,4,11,4,6,12,6,353319.550,384988,7,16000
3,1,1,40,0,7,0,2,12,0,0,10,6,281379.750,273591,7,16050
3,3,1,52,0,13,1,2,14,6,6,7,9,363944.500,374542,7,16100
2,0,1,48,0,6,1,1,8,0,5,1,3,279966.050,271268,7,16150
2,0,2,40,0,4,0,2,4,0,0,3,5,259485.650,232577,7,16200
2,0,3,32,0,0,1,2,14,0,1,15,9,269883.050,257232,7,16250
1,1,2,43,0,10,1,3,13,3,1,15,3,347333.950,322748,7,16300
1,0,3,43,0,4,1,2,11,2,2,10,7,313879.850,299200,7,16350
2,5,2,42,0,11,0,3,12,4,0,12,8,311987.700,325015,7,16400
4,2,6,41,0,23,0,4,15,5,0,19,18,392134.800,430940,7,16450
1,1,5,39,0,12,0,4,9,1,0,14,6,325633.400,318052,7,16500
1,3,2,40,0,12,1,3,14,3,2,14,4,317559.000,318092,7,16550
1,0,0,40,0,2,1,2,4,2,2,4,3,246203.750,222066,7,16600
0,1,4,38,0,6,0,4,6,1,0,16,0,281606.100,278520,7,16650
1,1,4,51,0,14,1,2,9,1,4,5,5,360384.750,345455,7,16700
2,2,3,37,0,6,0,3,11,4,0,14,9,297786.950,300766,7,16750
3,1,2,42,0,11,1,2,12,4,1,11,6,318346.200,318113,7,16800
4,4,4,49,0,12,1,1,11,0,3,3,13,323816.300,344388,7,16850
1,2,3,42,0,9,1,2,12,1,2,10,3,312273.100,299513,7,16900
3,1,2,45,0,14,0,3,11,1,0,12,6,323345.700,329688,7,16950
3,0,2,39,0,5,0,3,7,5,0,14,8,325447.200,295053,7,17000
2,0,7,43,0,9,0,3,9,5,0,13,9,333408.800,357340,7,17050
3,2,6,44,0,12,1,3,8,2,1,14,12,327099.550,364595,7,17100
3,0,5,47,0,13,0,2,9,3,0,5,9,339940.800,341862,7,17150
3,1,4,32,0,4,0,3,10,1,0,14,14,275941.750,278626,7,17200
1,0,4,50,0,11,1,3,8,5,4,8,5,353144.900,354363,7,17250
1,0,2,40,0,2,0,1,6,2,0,2,6,253909.250,234238,7,17300
1,2,3,44,0,16,1,4,10,4,1,18,6,346509.750,364419,7,17350
2,3,3,43,0,7,0,1,13,4,0,6,11,314255.800,311855,7,17400
4,1,8,45,0,6,1,2,11,3,3,12,15,376999.450,377855,7,17450
2,0,1,43,0,7,0,3,5,3,0,4,7,296932.950,267291,7,17500
4,0,0,45,0,6,0,2,9,2,0,5,10,293121.150,281579,7,17550
2,1,3,41,0,12,1,3,15,3,2,11,10,317407.100,333967,7,17600
2,1,1,40,0,4,1,2,10,1,1,6,8,273792.650,257615,7,17650
3,0,4,43,0,10,0,3,5,6,0,8,13,320462.400,330690,7,17700
2,0,3,46,0,4,1,3,10,4,3,11,5,307369.100,320486,7,17750
2,1,4,41,0,8,1,3,7,3,1,16,6,309653.050,321367,7,17800
4,5,4,52,0,25,1,3,14,0,2,8,13,379425.600,413779,7,17850
2,2,5,45,0,14,0,4,9,2,0,11,7,347083.050,348149,7,17900
2,0,2,45,0,9,1,3,9,1,1,6,6,304858.300,294338,7,17950
1,2,2,53,0,16,1,3,9,2,2,6,3,345350.800,347276,7,18000
2,3,7,40,0,10,0,3,14,3,0,15,6,326563.550,350469,7,18050
4,1,5,52,0,10,0,3,12,5,0,6,15,379484.250,386074,7,18100
2,3,6,45,0,14,1,4,11,1,4,15,8,370310.000,376279,7,18150
1,2,5,40,0,8,1,3,10,4,1,13,8,297436.500,326136,7,18200
1,3,3,50,0,11,1,2,12,6,2,8,5,345888.450,355763,7,18250
2,2,1,52,0,13,1,3,10,3,2,5,5,340800.450,335744,7,18300
2,5,3,42,0,16,1,3,12,3,2,14,10,341265.950,355046,7,18350
3,2,7,41,0,10,0,4,7,4,0,18,14,343231.000,372816,7,18400
1,1,0,48,0,11,1,2,14,0,3,4,3,309275.400,294770,7,18450
1,2,6,46,0,11,1,3,8,1,3,10,6,346939.050,343674,7,18500
4,7,3,52,0,25,0,3,14,2,0,14,9,380242.000,422043,7,18550
4,2,1,49,0,4,1,1,7,2,2,2,9,299842.950,289394,7,18600
1,1,0,45,0,6,0,2,3,3,0,3,1,260803.400,246625,7,18650
2,1,4,42,0,7,1,3,8,2,1,12,4,309704.900,305274,7,18700
2,1,2,44,0,13,0,4,12,2,0,13,4,332651.700,326352,7,18750
3,4,2,51,0,10,1,1,9,4,2,8,5,335785.300,341240,7,18800
3,1,4,48,0,7,1,2,4,2,1,8,7,317972.050,319052,7,18850
2,5,6,46,0,14,0,3,14,3,0,14,6,369212.800,379270,7,18900
3,7,2,55,0,24,0,4,11,3,0,12,11,393138.900,421662,7,18950
3,1,2,49,0,8,1,1,9,3,3,7,4,330806.700,318592,7,19000
2,2,1,46,0,2,1,1,6,0,2,3,7,275362.800,258517,7,19050
3,5,3,55,0,15,1,2,13,2,4,4,7,380043.300,375615,7,19100
4,3,3,57,0,13,1,3,13,6,3,4,11,393845.400,400340,7,19150
4,0,3,47,0,6,0,1,5,2,0,4,9,298108.050,297020,7,19200
2,0,1,37,0,6,0,2,5,0,0,8,2,251083.300,229128,7,19250
2,1,3,41,0,5,1,2,11,0,8,4,7,265771.700,279315,7,19300
3,4,3,43,0,12,0,3,13,6,0,10,18,367888.050,361918,7,19350
2,3,2,53,0,17,1,3,15,4,4,6,7,368221.350,380465,7,19400
2,3,7,50,0,15,1,3,12,4,7,8,8,376907.200,402112,7,19450
3,1,2,44,0,11,1,2,8,0,6,4,8,306992.000,296931,7,19500
2,3,5,46,0,14,1,3,12,1,3,13,7,358943.050,365316,7,19550
2,1,3,53,0,17,1,3,11,2,3,7,5,367213.150,369541,7,19600
1,3,5,39,0,9,1,2,17,0,1,10,8,314561.000,313654,7,19650
2,1,1,50,0,9,1,3,6,2,3,6,5,334980.950,309844,7,19700
2,5,6,46,0,12,1,3,18,5,6,12,12,351720.000,403528,7,19750
2,0,0,44,0,7,1,1,6,1,1,3,3,272645.800,249133,7,19800
2,0,4,45,0,8,1,2,15,2,3,7,6,325657.300,324168,7,19850
1,1,0,40,0,6,0,2,4,1,0,5,3,259697.300,229513,7,19900
2,3,9,43,0,17,1,3,15,6,1,15,11,401776.150,419299,7,19950
4,3,3,54,0,10,1,0,10,5,2,0,10,355346.450,351682,7,20000
2,4,5,52,0,10,1,2,12,4,2,8,8,371137.850,376188,7,20050
3,4,6,52,0,18,1,4,14,8,6,16,11,423320.700,461282,7,20100
4,4,9,48,0,24,1,3,20,6,6,9,17,425858.600,473957,7,20150
3,1,2,46,0,8,0,2,10,3,0,5,11,322207.250,310767,7,20200
3,5,1,53,0,16,1,2,15,3,2,6,13,366017.050,378158,7,20250
3,0,2,50,0,9,1,1,6,3,2,2,7,325866.650,308913,7,20300
3,2,1,43,0,8,0,3,9,2,0,8,8,303634.100,290348,7,20350
3,2,4,49,0,11,1,3,11,3,4,10,9,346628.950,366367,7,20400
3,2,2,49,0,18,1,2,9,4,6,7,12,317430.850,370881,7,20450
3,0,1,40,0,9,0,2,8,1,0,5,9,277939.900,265344,7,20500
3,4,1,50,0,16,0,4,10,4,0,10,7,350242.350,357456,7,20550
4,3,5,55,0,10,1,1,13,3,4,2,13,361873.850,384024,7,20600
3,3,2,54,0,18,1,2,10,3,2,3,12,372653.200,373349,7,20650
3,4,9,57,0,17,1,4,15,7,3,12,8,449498.750,475788,7,20700
2,3,7,49,0,13,1,1,11,0,7,3,8,326178.850,359861,7,20750
3,3,2,43,0,12,1,3,11,1,2,18,5,326651.400,336326,7,20800
2,0,3,43,0,8,0,2,9,2,0,8,6,300120.750,296114,7,20850
3,3,2,45,0,6,1,1,15,1,8,2,4,276302.800,293094,7,20900
3,0,7,39,0,10,1,2,9,2,3,15,10,326099.400,345656,7,20950
2,0,0,40,0,8,0,4,4,0,0,6,5,253618.800,241174,7,21000
3,4,3,54,0,16,1,3,8,4,2,8,8,362073.150,383160,7,21050
4,4,10,46,0,16,1,3,14,4,2,10,20,435049.250,435488,7,21100
2,2,5,42,0,8,1,1,14,2,2,8,8,337063.450,321182,7,21150
1,1,2,44,0,5,1,3,8,0,3,8,2,292848.350,274580,7,21200
1,2,4,48,0,17,1,3,12,3,1,12,2,325903.650,364280,7,21250
2,1,6,42,0,11,0,2,10,4,0,11,12,302400.600,349552,7,21300
2,0,2,37,0,3,0,2,3,1,0,9,3,245045.500,232574,7,21350
2,3,3,39,0,13,1,3,17,2,3,19,7,336589.750,349089,7,21400
4,1,6,48,0,9,1,3,8,2,4,8,12,365496.750,361653,7,21450
1,1,1,43,0,12,0,3,9,3,0,9,1,302963.550,290221,7,21500
3,0,0,47,0,9,1,2,9,1,1,4,4,293255.750,280474,7,21550
4,1,2,47,0,9,0,3,9,6,0,9,8,330836.950,334798,7,21600
2,1,7,44,0,10,1,2,12,5,1,3,14,321797.050,350540,7,21650
3,1,1,46,0,7,0,2,8,4,0,10,9,321102.450,312731,7,21700
2,0,6,39,0,8,1,2,7,2,5,14,10,308457.150,329023,7,21750
3,3,1,52,0,15,1,3,12,6,1,5,13,340885.400,371059,7,21800
4,1,0,47,0,9,0,2,9,0,0,4,9,307912.800,287159,7,21850
3,1,3,50,0,15,0,3,14,4,0,7,13,368403.600,375294,7,21900
3,0,1,43,0,6,1,2,13,2,3,7,9,302174.650,294124,7,21950
2,1,2,44,0,15,0,4,10,4,0,13,5,327720.550,336902,7,22000
4,1,3,47,0,8,1,3,7,3,2,12,7,340602.250,335582,7,22050
3,1,3,52,0,11,1,2,12,6,7,7,5,355948.950,371299,7,22100
3,1,5,37,0,6,1,2,15,1,1,9,16,309781.200,311194,7,22150
2,0,1,45,0,9,0,3,7,3,0,9,3,304047.350,292408,7,22200
1,2,1,44,0,11,0,3,8,3,0,13,2,305387.300,305022,7,22250
3,4,6,46,0,17,0,3,14,1,0,13,9,381509.800,384260,7,22300
2,0,1,42,0,2,1,2,4,2,1,8,5,272384.250,253525,7,22350
3,1,4,43,0,13,0,3,15,4,0,13,7,358532.600,353532,7,22400
3,2,0,52,0,13,1,2,12,5,1,5,6,356737.650,340371,7,22450
2,0,3,39,0,3,0,2,3,1,0,9,7,263074.300,256014,7,22500
1,1,0,43,0,9,1,4,9,2,2,10,4,309660.350,285693,7,22550
2,1,6,45,0,4,1,2,9,3,1,8,10,333269.350,327695,7,22600
1,1,2,43,0,5,1,4,9,2,2,11,5,305950.800,293180,7,22650
3,0,6,52,0,16,1,3,8,4,1,10,9,393689.550,398311,7,22700
2,0,3,42,0,5,1,2,10,1,2,7,4,292534.950,278410,7,22750
4,4,2,62,0,20,1,3,10,6,3,5,7,421272.200,424968,7,22800
3,4,2,49,0,16,1,3,9,2,3,10,9,351246.100,359115,7,22850
4,2,2,52,0,15,1,3,6,3,1,8,8,354223.300,356820,7,22900
3,2,1,53,0,13,1,2,7,3,1,4,7,358852.500,334642,7,22950
4,3,1,50,0,9,0,1,12,2,0,5,10,335081.000,324356,7,23000
2,2,0,48,0,10,1,2,10,2,2,7,4,312660.250,303249,7,23050
2,1,4,38,0,3,1,3,10,0,2,16,2,293782.250,283469,7,23100
3,3,5,48,0,15,0,3,10,4,0,11,11,378855.400,381686,7,23150
4,0,3,48,0,4,0,1,10,2,0,5,11,328093.050,312087,7,23200
1,2,0,54,0,16,1,3,8,2,2,4,3,349323.550,330736,7,23250
3,3,1,54,0,14,1,3,6,3,1,7,11,355574.250,358614,7,23300
3,4,6,51,0,12,0,1,13,2,0,4,13,364949.850,373376,7,23350
1,1,1,47,0,7,1,3,9,4,2,9,1,307181.300,301500,7,23400
4,1,2,48,0,2,1,2,6,1,2,7,8,287442.600,294711,7,23450
1,1,6,30,0,10,0,3,14,3,0,23,4,312860.850,317559,7,23500
3,2,3,53,0,16,0,2,13,4,0,6,12,389239.900,384082,7,23550
2,1,1,43,0,5,1,2,11,2,2,9,5,289156.650,283600,7,23600
3,0,2,38,0,2,0,2,8,2,0,7,11,266335.750,257849,7,23650
4,2,4,49,0,14,0,2,9,4,0,10,13,370141.850,376014,7,23700
2,2,0,42,0,5,1,1,10,1,3,3,5,272887.300,250269,7,23750
2,1,4,40,0,7,1,2,10,0,1,5,10,269998.650,282777,7,23800
3,2,3,47,0,6,1,1,11,2,4,2,12,325311.850,313864,7,23850
4,4,6,47,0,12,0,3,13,2,0,10,15,366176.450,381152,7,23900
1,0,0,43,0,4,1,2,7,2,2,5,1,276273.850,245141,7,23950
0,3,2,43,0,9,1,4,15,2,4,17,0,334026.150,325802,7,24000
4,4,6,54,0,19,1,3,12,3,7,11,9,425863.000,435087,7,24050
4,1,3,43,0,7,1,2,7,0,1,8,11,305373.650,298176,7,24100
2,2,2,48,0,6,1,2,8,2,3,8,3,320881.900,304791,7,24150
1,1,4,50,0,19,1,4,14,4,4,13,5,407808.100,399720,7,24200
2,2,0,50,0,16,1,3,12,2,4,6,8,343660.650,340746,7,24250
2,4,0,47,0,13,0,2,9,3,0,9,4,309929.950,312168,7,24300
3,1,3,52,0,17,1,4,8,6,3,13,6,391685.100,395975,7,24350
3,2,8,49,0,19,1,3,11,5,1,9,17,415910.050,428731,7,24400
4,5,2,53,0,12,1,2,13,3,1,9,12,377316.200,377438,7,24450
3,3,3,52,0,14,1,3,12,3,5,8,10,366609.350,380945,7,24500
3,5,4,53,0,17,1,3,9,2,5,9,13,380033.500,401331,7,24550
4,3,1,48,0,12,1,2,16,5,1,8,13,336198.950,358633,7,24600
1,2,1,43,0,2,1,1,7,0,3,2,2,259496.500,234125,7,24650
2,4,2,49,0,15,1,3,11,5,1,10,9,351228.100,365588,7,24700
3,1,3,47,0,6,0,2,5,1,0,4,10,307133.250,295708,7,24750
3,0,1,44,0,6,1,3,6,4,1,7,6,300413.100,284608,7,24800
3,1,6,49,0,12,1,1,11,1,3,1,10,346812.000,345790,7,24850
1,1,2,40,0,8,0,4,6,1,0,15,1,293068.500,279961,7,24900
4,6,1,50,0,15,0,3,10,3,0,11,9,349156.000,359970,7,24950
3,0,4,37,0,6,0,3,5,0,0,14,10,291245.850,285416,7,25000
2,0,5,42,0,10,1,3,8,2,1,16,3,340210.250,329553,7,25050
3,3,5,45,0,13,0,3,15,2,0,11,12,381019.950,367114,7,25100
3,3,2,53,0,24,1,3,11,1,3,9,5,385804.700,386810,7,25150
3,2,1,49,0,9,0,2,9,3,0,5,10,320620.050,316990,7,25200
3,0,3,47,0,4,0,1,11,4,0,1,15,306666.400,310559,7,25250
1,0,1,44,0,6,1,3,4,2,1,6,2,268392.350,260501,7,25300
2,3,4,51,0,25,1,4,15,4,2,12,9,401809.950,426061,7,25350
1,3,1,47,0,17,1,3,13,0,5,6,3,314439.850,322378,7,25400
2,2,3,43,0,11,1,2,11,1,4,9,4,296917.000,311022,7,25450
3,2,7,38,0,8,1,3,10,0,1,15,10,326212.900,329622,7,25500
3,1,5,48,0,8,1,2,10,1,5,7,7,350153.600,338888,7,25550
2,1,2,49,0,10,1,3,11,1,3,7,3,331424.150,319160,7,25600
4,3,5,41,0,11,0,3,9,2,0,16,9,343679.150,344021,7,25650
4,1,4,47,0,8,1,0,17,3,2,0,18,337177.800,342354,7,25700
3,2,2,44,0,12,1,3,10,2,1,16,8,342004.600,340121,7,25750
1,1,1,39,0,6,0,3,7,1,0,13,3,281388.350,262375,7,25800
1,1,6,55,0,18,1,4,11,5,3,14,2,411613.950,425903,7,25850
3,2,3,44,0,7,1,1,14,1,1,7,8,317341.350,307635,7,25900
3,0,3,47,0,12,1,3,11,2,1,7,7,338522.200,331136,7,25950
1,2,5,53,0,13,1,3,11,3,5,7,5,378459.650,377727,7,26000
3,2,2,47,0,14,0,3,11,2,0,8,6,324659.550,330230,7,26050
3,1,3,47,0,13,0,3,11,2,0,8,7,341893.750,335581,7,26100
2,1,2,39,0,3,1,1,7,0,3,6,8,249517.400,250632,7,26150
3,2,4,53,0,11,1,2,7,1,2,3,8,338064.900,342700,7,26200
3,4,4,49,0,12,1,3,7,4,2,10,11,357294.300,367148,7,26250
4,0,3,49,0,13,0,3,13,3,0,5,14,351052.650,357052,7,26300
2,3,4,44,0,4,1,2,12,1,2,10,6,301862.950,309510,7,26350
3,1,4,45,0,8,0,2,13,5,0,10,10,340713.450,344832,7,26400
4,4,8,54,0,13,1,2,12,5,7,5,19,401110.050,439639,7,26450
4,0,5,42,0,5,0,1,14,1,0,4,17,325537.100,313783,7,26500
1,1,4,43,0,6,1,4,7,1,2,12,3,311339.050,301054,7,26550
4,1,6,35,0,12,0,3,7,1,0,21,14,324012.350,343875,7,26600
2,3,2,51,0,7,1,2,9,4,2,5,7,326381.000,327070,7,26650
3,1,2,45,0,7,1,3,5,4,1,14,5,308354.900,316480,7,26700
2,1,6,49,0,6,1,1,11,3,4,4,9,361513.150,344022,7,26750
2,1,2,41,0,3,0,1,7,2,0,5,5,270362.700,252212,7,26800
2,0,4,47,0,6,0,2,3,4,0,7,6,319819.700,308173,7,26850
2,0,1,48,0,7,1,2,8,3,2,2,5,308042.100,287245,7,26900
3,1,4,40,0,5,1,2,12,2,1,10,16,315048.650,316464,7,26950
3,3,1,49,0,8,1,0,15,3,3,0,14,314094.900,321379,7,27000
2,3,9,47,0,19,0,4,13,6,0,15,10,441085.150,435974,7,27050
3,0,2,45,0,3,1,2,5,3,1,8,5,301081.050,282600,7,27100
3,4,8,52,0,17,1,3,12,7,3,13,13,436034.450,453829,7,27150
3,3,1,51,0,12,1,4,11,3,2,12,4,353246.750,352664,7,27200
2,1,4,47,0,8,1,1,9,1,1,1,9,311594.050,303026,7,27250
3,0,0,44,0,2,0,1,4,2,0,1,4,260989.100,231055,7,27300
2,2,3,50,0,11,1,4,8,3,3,13,4,356993.500,356093,7,27350
1,1,0,38,0,10,0,4,8,1,0,13,2,272819.050,262729,7,27400
2,2,3,40,0,6,1,4,6,0,1,15,3,303469.650,285478,7,27450
4,3,7,43,0,13,0,3,15,4,0,18,15,394402.050,406893,7,27500
2,0,5,45,0,17,1,3,7,1,2,10,3,329934.800,339601,7,27550
2,0,5,41,0,9,1,3,13,1,7,17,4,336735.950,342641,7,27600
1,4,0,47,0,11,0,4,9,5,0,13,1,319005.800,320336,7,27650
2,1,5,43,0,9,1,1,13,2,1,5,10,293096.950,319189,7,27700
2,1,1,47,0,9,1,3,7,2,5,6,3,313879.000,297484,7,27750
2,2,5,44,0,7,1,1,10,1,2,2,14,307015.050,310525,7,27800
3,0,4,44,0,1,1,1,6,1,1,5,8,295768.500,276795,7,27850
1,1,2,45,0,4,1,2,5,3,3,6,3,302514.950,276153,7,27900
3,1,3,50,0,14,1,4,12,3,2,6,10,367052.550,360950,7,27950
3,2,10,35,0,12,0,4,13,4,0,25,11,393493.650,397191,7,28000
3,2,4,54,0,22,1,2,14,2,2,4,10,384748.000,399350,7,28050
2,2,2,52,0,10,1,4,12,8,3,14,5,377972.800,384889,7,28100
3,1,5,48,0,12,1,4,10,7,1,22,6,393710.550,409257,7,28150
3,1,3,39,0,7,0,1,7,0,0,8,4,269350.550,262299,7,28200
2,2,7,43,0,13,1,4,11,1,4,14,4,352401.350,359663,7,28250
1,2,4,46,0,7,1,3,8,1,4,8,6,329738.800,315407,7,28300
2,0,2,47,0,9,1,2,7,3,1,4,5,312696.850,297416,7,28350
3,3,5,45,0,12,0,3,13,5,0,16,10,370118.350,382390,7,28400
4,0,3,43,0,4,1,0,17,0,1,0,20,296212.750,299065,7,28450
2,2,1,46,0,3,1,1,6,1,5,2,6,274509.450,264322,7,28500
2,1,1,49,0,8,1,3,9,3,3,7,5,308020.400,314510,7,28550
